id,text_id,dialect,domain,distortion_score,dialect_text,standard_text,flaw_reason
14821,707065,D1,Banking,7.375,बचत खाता ह्या रिटेल बँकेतला बँक खाता असा,बचत खाते हे रिटेल बँकेचे खाते आहे,Unresolved: Pass 2: retains regional dialect words (ह्या रिटेल बँकेतला)
14935,711248,D1,Agriculture,7.0,नारळाच्या झाडावरती चडाक सोप्या कसा ?,नारळाच्या झाडावर चडाक सोप्या पद्धतीने कसा करायचा?,Unresolved: Pass 2: Regional dialect word (चडाक) remains
14668,712028,D1,Banking,7.5,यू.पी.आय करूच्याखाती बँकेत जाऊचा पडता काय ?,यू.पी.आय खात्यासाठी बँकेत जाण्याचा काय परिणाम आहे?,Unresolved: Pass 2: Dropped question mark
15052,709085,D1,Agriculture,7.0,युरिया खत पिकात सिंचनच्या नंतर टाकतात,युरिया खत पिकात सिंचनानंतर टाकतात,Unresolved: Pass 2: Hindi language leakage (should be 'सिंचनानंतर' instead of 'सिंचनानंतर टाकतात')
15061,709201,D1,Agriculture,7.0,कृषि उपकरणा घेऊक अॅप्स वापरना एकदम सोप्पा हा,कृषी उपकरणे घेणे आणि ॲप्स वापरणे एकदम सोपे आहे.,"Unresolved: Pass 2: Regional dialect words (should be 'कृषी' instead of 'कृषि', 'उपकरणे' instead of 'उपकरणा', 'वापरणे' instead of 'वापरना')"
15211,707859,D1,Agriculture,7.0,मक्यात व्हिटॅमिन सी मॉप प्रमाणात असता,मध्ये व्हिटॅमिन सी मॉप प्रमाणात असते,Unresolved: Pass 2: retains regional dialect word (मक्यात)
15247,706551,D1,Banking,7.0,स्टँड अप इंडिया भारत सरकारान सुरू केला,स्टँड अप इंडिया भारत सरकाराने सुरू केले,Unresolved: Pass 2: retains non-Marathi language (English)
15019,710470,D1,Agriculture,7.0,सरकार गरिब लोकांका अन्नसुरक्षा देता,सरकार गरीब लोकांना अन्नसुरक्षा देते,Unresolved: Pass 2: retains regional dialect word 'लोकांना'
15385,707514,D1,Agriculture,7.0,जगभरात शेकडो मेंढ्यांच्ये जाती आसत,जगभरात शेकडो मेंढ्यांच्या जाती असतात,Unresolved: Pass 2: retains regional dialect word 'आसत'
15442,710613,D1,Banking,6.5,कर्ज घेतलेले सगळे पैशे तु बँकेक लवकरात लवकर परत कर,कर्ज घेतलेले सगळे पैसे तुम्ही बँकेला लवकरात लवकर परत करा,Unresolved: Pass 2: retains regional dialect word 'तु'
15499,712268,D1,Banking,6.5,खाता व्यवस्थापित कसा करतत ?,खाता व्यवस्थापित कसा करता?,Unresolved: Pass 2: Retains regional dialect word 'करता'
